name,sex,count
Lexsy,F,5
Lexton,M,228
Lexus,F,6235
Lexx,M,69
Lexxi,F,220
Lexxie,F,116
Lexxis,F,41
Lexxus,F,228
Lexxy,F,15
Lexy,F,2414
Lexys,F,69
Leya,F,961
Leyah,F,799
Leyan,F,48
Leyana,F,205
Leyani,F,50
Leyanna,F,140
Leyat,F,5
Leycester,M,5
Leyda,F,315
Leyden,M,19
Leydi,F,350
Leydy,F,70
Leyiah,F,6
Leyla,F,5533
Leylah,F,427
Leylan,M,5
Leyland,M,152
Leylani,F,649
Leylanie,F,198
Leylanni,F,13
Leylany,F,93
Leyli,F,78
Leyna,F,1560
Leyni,F,12
Leyona,F,23
Leyonna,F,45
Leyre,F,5
Leysha,F,38
Leyton,M,1632
Leyver,M,7
Leza,F,304
Lezah,F,16
Lezanne,F,6
Lezer,M,5
Lezette,F,56
Lezlee,F,483
Lezley,F,280
Lezli,F,348
Lezlie,F,2361
Lezly,F,523
Lg,M,5
Lhea,F,5
Lhiam,M,7
Li,F,251
Lia,F,15106
Liad,M,50
Liadan,F,65
Liah,F,964
Liahm,M,40
Liahna,F,139
Liahona,F,17
Liala,F,104
Lialah,F,5
Liam,M,137181
Liamalexander,M,5
Liamgabriel,M,7
Liamjames,M,17
Liamm,M,6
Liammatthew,M,7
Liammichael,M,7
Lian,F,684
Liana,F,13091
Lianabel,F,5
Lianah,F,64
Liandra,F,173
Liandro,M,81
Liane,F,3791
Lianet,F,34
Lianett,F,6
Lianette,F,84
Liang,M,28
Liani,F,505
Liann,F,487
Lianna,F,4178
Liannah,F,45
Lianne,F,2820
Liannette,F,6
Lianni,F,72
Liannie,F,6
Lianny,F,137
Liany,F,153
Lianys,F,25
Liara,F,211
Liasia,F,15
Liat,F,412
Liav,M,12
Liba,F,538
Liban,M,314
Libbey,F,108
Libbi,F,210
Libbie,F,2387
Libby,F,15397
Libera,F,48
Liberato,M,166
Libero,M,97
Liberta,F,83
Libertad,F,51
Libertee,F,45
Liberti,F,119
Libertie,F,74
Liberty,F,10494
Libeth,F,5
Libi,F,42
Libia,F,67
Libna,F,12
Libni,F,254
Libny,F,46
Liboria,F,90
Liborio,M,522
Libra,F,218
Librada,F,657
Librado,M,1244
Libya,F,14
Lica,F,5
Licet,F,75
Licette,F,17
Lichelle,F,124
Licia,F,719
Liczy,F,5
Lida,F,5794
Liddia,F,6
Liddie,F,1276
Liddy,F,56
Lidea,F,5
Lidell,M,10
Lidia,F,9844
Lidiana,F,51
Lidie,F,91
Lidija,F,7
Lidio,M,5
Lidiya,F,93
Lido,M,70
Liduvina,F,25
Lidwina,F,66
Lidy,F,6
Lidya,F,272
Lieba,F,16
Liedson,M,5
Lief,M,253
Liel,F,196
Liela,F,278
Lielah,F,9
Lielle,F,157
Liem,M,449
Lien,F,505
Lienna,F,5
Liera,F,6
Lieren,F,16
Lierin,F,33
Lierra,F,6
Liesa,F,392
Liese,F,144
Liesel,F,822
Lieselotte,F,20
Liesha,F,59
Liesl,F,1586
Liette,F,5
Lieu,F,12
Lieutenant,M,205
Liev,M,166
Lieza,F,5
Liezel,F,38
Liezl,F,33
Life,M,33
Ligaya,F,60
Lige,M,1280
Ligeia,F,5
Light,M,21
Ligia,F,689
Ligita,F,5
Lihanna,F,58
Lihi,F,12
Liiam,M,6
Liiban,M,6
Liisa,F,427
Lija,F,11
Lijah,M,93
Lijana,F,6
Like,M,6
Likesha,F,12
Likhita,F,6
Likhitha,F,5
Likisha,F,67
Likita,F,32
Liko,M,17
Lil,F,126
Lila,F,60424
Lilac,F,110
Lilah,F,10232
Lilamae,F,52
Lilan,F,20
Lilana,F,59
Lilandra,F,26
Lilani,F,20
Lilany,F,5
Lilar,F,6
Lilarose,F,6
Lilas,F,310
Lilbern,M,45
Lilbert,M,10
Lilborn,M,6
Lilburn,M,713
Lile,F,56
Lilea,F,17
Lileah,F,24
Lileana,F,36
Lilee,F,691
Lileigh,F,172
Liler,F,30
Lilette,F,7
Liley,F,70
Lili,F,3208
Lilia,F,11464
Liliah,F,103
Liliahna,F,74
Liliam,F,16
Lilian,F,14691
Liliana,F,44700
Lilianah,F,114
Liliane,F,521
Liliani,F,100
Liliann,F,398
Lilianna,F,5041
Liliannah,F,25
Lilianne,F,593
Liliano,F,5
Liliany,F,25
Lilias,F,47
Liliauna,F,58
Lilibet,F,28
Lilibeth,F,1314
Lilica,F,5
Lilie,F,1344
Lilien,F,17
Lilienne,F,38
Lilija,F,46
Lilijana,F,48
Lilika,F,16
Lilikoi,F,24
Lilinoe,F,88
Liliona,F,11
Lilirose,F,5
Lilit,F,260
Lilita,F,5
Lilith,F,3393
Lilium,F,35
Liliuokalani,F,6
Liliya,F,366
Liliyana,F,46
Liliyanna,F,5
Lilja,F,134
Lill,F,11
Lilla,F,4121
Lillah,F,102
Lillain,F,28
Lillan,F,99
Lillar,F,104
Lillard,M,540
Lille,F,130
Lillea,F,6
Lilleah,F,6
Lillee,F,717
Lilleeana,F,5
Lilleigh,F,98
Liller,F,333
Lillette,F,31
Lilley,F,306
Lilli,F,2810
Lillia,F,2067
Lilliah,F,119
Lilliahna,F,72
Lilliam,F,787
Lillian,F,419990
Lilliana,F,12366
Lillianah,F,78
Lilliane,F,184
Lilliani,F,11
Lilliann,F,751
Lillianna,F,3934
Lilliannah,F,40
Lillianne,F,884
Lillianrose,F,5
Lillias,F,194
Lilliauna,F,93
Lilliaunna,F,10
Lillibeth,F,22
Lillie,F,154125
Lillieana,F,27
Lillieann,F,101
Lillieanna,F,79
Lillieanne,F,24
Lilliebell,F,15
Lilliemae,F,247
Lillien,F,227
Lillienne,F,34
Lillion,F,343
Lilliona,F,84
Lillionna,F,86
Lillis,F,637
Lillith,F,940
Lilliyan,F,10
Lilliyn,F,5
Lilly,F,49228
Lillya,F,5
Lillyah,F,5
Lillyahna,F,54
Lillyan,F,1996
Lillyana,F,2187
Lillyanah,F,35
Lillyann,F,1564
Lillyanna,F,2045
Lillyannah,F,34
Lillyanne,F,687
Lillyauna,F,73
Lillyaunna,F,11
Lillybelle,F,12
Lillybeth,F,58
Lillye,F,60
Lillyen,F,68
Lillyian,F,72
Lillyin,F,32
Lillyjo,F,5
Lillykate,F,5
Lillymae,F,52
Lillymay,F,5
Lillyn,F,69
Lillynn,F,26
Lillyona,F,118
Lillyonna,F,168
Lillyrose,F,24
Lillyth,F,60
Lilo,F,82
Liloa,M,5
Lilou,F,109
Lilton,M,209
Lilu,F,119
Lily,F,123182
Lilya,F,284
Lilyah,F,30
Lilyahna,F,111
Lilyan,F,3724
Lilyana,F,5915
Lilyanah,F,174
Lilyane,F,12
Lilyani,F,21
Lilyann,F,2103
Lilyanna,F,2996
Lilyannah,F,58
Lilyanne,F,1047
Lilyauna,F,95
Lilyaunna,F,5
Lilybelle,F,64
Lilybeth,F,349
Lilyen,F,40
Lilygrace,F,78
Lilyian,F,107
Lilyiana,F,6
Lilyin,F,20
Lilykate,F,36
Lilylynn,F,5
Lilymae,F,83
Lilymarie,F,50
Lilymay,F,5
Lilynn,F,8
Lilyona,F,99
Lilyonna,F,142
Lilyrae,F,6
Lilyrose,F,218
Lilyth,F,137
Lim,M,30
Lima,F,112
Limairy,F,7
Limayri,F,16
Limmie,M,295
Limon,M,10
Limor,F,28
Limuel,M,104
Lin,F,954
Lina,F,14729
Linae,F,42
Linah,F,49
Linard,M,236
Linas,M,117
Linay,F,5
Linaya,F,53
Linayah,F,11
Linc,M,166
Lincey,F,11
Lincoln,M,35092
Lincon,M,67
Lincy,F,114
Lind,F,90
Linda,F,942488
Lindaa,F,5
Lindaann,F,79
Lindajean,F,18
Lindajo,F,20
Lindal,M,30
Lindale,M,11
Lindalee,F,340
Lindall,M,10
Lindalou,F,85
Lindamaria,F,5
Lindamarie,F,63
Lindan,M,26
Lindasue,F,18
Lindasy,F,27
Linday,F,133
Lindberg,M,236
Lindbergh,M,477
Lindburg,M,32
Lindburgh,M,48
Linde,F,442
Lindee,F,373
Lindel,M,340
Lindell,M,2398
Lindella,F,5
Linden,M,2947
Linder,F,302
Lindey,F,209
Lindi,F,1049
Lindia,F,438
Lindie,F,370
Lindita,F,40
Lindiwe,F,6
Lindle,M,53
Lindley,F,756
Lindly,F,5
Lindo,M,57
Lindol,M,6
Lindola,F,13
Lindon,M,1083
Lindora,F,85
Lindra,F,6
Lindsae,F,17
Lindsay,F,128550
Lindse,F,10
Lindsea,F,70
Lindsee,F,257
Lindsey,F,154631
Lindsi,F,776
Lindsie,F,969
Lindsley,F,15
Lindsy,F,2096
Lindwood,M,69
Lindy,F,8026
Lindyn,F,75
Lindzee,F,97
Lindzey,F,264
Lindzi,F,46
Lindzie,F,144
Lindzy,F,204
Linea,F,165
Linell,F,293
Linelle,F,51
Linen,F,5
Linesha,F,6
Linet,F,69
Lineth,F,121
Linett,F,37
Linetta,F,114
Linette,F,4165
Linford,M,774
Ling,F,177
Lingxi,F,5
Lingyi,F,6
Linh,F,1369
Linhchi,F,5
Linie,F,5
Linita,F,34
Liniyah,F,5
Link,M,1041
Linken,M,208
Linkin,M,827
Linkoln,M,180
Linkon,M,124
Linkyn,M,88
Linlee,F,72
Linleigh,F,17
Linley,F,882
Linly,F,5
Linn,M,1448
Linna,F,800
Linnae,F,295
Linnaea,F,133
Linnard,M,5
Linnda,F,5
Linne,F,29
Linnea,F,8345
Linneah,F,5
Linnell,F,86
Linnet,F,135
Linnett,F,10
Linnetta,F,15
Linnette,F,1127
Linnie,F,7885
Linnis,M,5
Linny,M,6
Linnzi,F,17
Lino,M,3631
Linora,F,12
Linoshka,F,6
Linoy,F,13
Linsay,F,667
Linsday,F,6
Linsdey,F,19
Linsee,F,11
Linsey,F,5004
Linsi,F,77
Linsie,F,123
Linsley,M,5
Linson,M,5
Linsy,F,233
Linton,M,2321
Linus,M,3932
Linux,M,13
Linvel,M,33
Linville,M,406
Linward,M,59
Linwood,M,12672
Linza,M,5
Linze,F,17
Linzee,F,290
Linzell,M,5
Linzey,F,317
Linzi,F,552
Linzie,F,545
Linzy,F,892
Lio,M,88
Liola,F,6
Lion,M,117
Liona,F,101
Lional,M,100
Lionardo,M,118
Lionel,M,28785
Lionela,F,17
Lionell,M,1569
Lionna,F,10
Lionor,F,22
Lionso,M,11
Lior,M,370
Liora,F,587
Lipa,M,690
Lipman,M,6
Lira,F,112
Liran,M,28
Liria,F,17
Liridon,M,39
Liridona,F,73
Liriel,F,14
Lirije,F,5
Lirim,M,6
Lirio,F,109
Liron,M,74
Lis,F,269
Lisa,F,543352
Lisaann,F,582
Lisaanne,F,63
Lisabella,F,19
Lisabeth,F,1257
Lisah,F,5
Lisajean,F,5
Lisajo,F,10
Lisamaria,F,17
Lisamarie,F,1785
Lisander,M,19
Lisandra,F,1553
Lisandro,M,1607
Lisania,F,58
Lisann,F,23
Lisanna,F,6
Lisanne,F,408
Lisbed,F,24
Lisbel,F,17
Lisbet,F,954
Lisbeth,F,5485
Lisbett,F,11
Lisbon,M,5
Lise,F,2766
Lised,F,5
Lisel,F,89
Liseli,F,5
Liselle,F,33
Liset,F,1019
Lisete,F,8
Liseth,F,679
Lisett,F,488
Lisetta,F,15
Lisette,F,9207
Lish,M,24
Lisha,F,2351
Lishia,F,28
Lisi,F,24
Lisia,F,191
Lisiate,M,5
Lisl,F,60
Lisle,M,543
Lislie,F,27
Lismari,F,6
Lismarie,F,23
Lismary,F,55
Lissa,F,3839
Lissandra,F,236
Lissandro,M,108
Lissbet,F,5
Lissbeth,F,11
Lisset,F,1417
Lissete,F,432
Lisseth,F,583
Lissett,F,607
Lissette,F,7291
Lissianna,F,5
Lissie,F,933
Lissy,F,58
Lister,M,128
Liston,M,890
Lisvet,F,103
Lisveth,F,6
Lisvette,F,5
Lita,F,4236
Lital,F,23
Litany,F,6
Litasha,F,25
Litcy,F,6
Litha,F,261
Lithzy,F,66
Litia,F,31
Liticia,F,121
Litisha,F,256
Lititia,F,97
Lito,M,15
Litonia,F,5
Litonya,F,26
Litsa,F,21
Litsi,F,6
Litsy,F,92
Litta,F,5
Littie,F,623
Little,M,1563
Littleton,M,312
Littzy,F,38
Litza,F,5
Litzi,F,489
Litzie,F,12
Litzy,F,5721
Litzzy,F,43
Lium,M,25
Lius,M,5
Liv,F,2520
Liva,F,10
Livan,M,233
Livana,F,5
Livea,F,5
Livee,F,5
Lively,F,48
Livi,F,203
Livia,F,6243
Liviah,F,32
Livian,F,94
Liviana,F,182
Livianna,F,48
Livie,F,188
Livier,F,272
Livija,F,5
Livingston,M,862
Livio,M,165
Liviya,F,111
Livvie,F,33
Livvy,F,142
Livy,F,123
Livya,F,33
Lixandro,M,10
Lixy,F,6
Liya,F,1050
Liyah,F,1475
Liyam,M,7
Liyana,F,374
Liyanah,F,5
Liyanna,F,51
Liyat,F,34
Liyla,F,56
Liylah,F,20
Liyu,F,22
Liz,F,8791
Liza,F,16280
Lizabella,F,42
Lizabelle,F,5
Lizabeth,F,5452
Lizah,F,12
Lizaida,F,11
Lizamarie,F,32
Lizandra,F,484
Lizandro,M,711
Lizania,F,85
Lizann,F,103
Lizanne,F,404
Lizardo,M,10
Lizbeht,F,29
Lizbet,F,1190
Lizbeth,F,23284
Lizbett,F,109
Lizbette,F,39
Lizbhet,F,24
Lize,F,5
Lizeht,F,5
Lizel,F,13
Lizelle,F,51
Lizet,F,2437
Lizete,F,48
Lizeth,F,7810
Lizethe,F,5
Lizett,F,1156
Lizetta,F,11
Lizette,F,11622
Lizhet,F,5
Lizie,F,15
Lizmar,F,32
Lizmari,F,31
Lizmarie,F,430
Lizmary,F,169
Lizneidy,F,5
Lizsandra,F,6
Lizvet,F,62
Lizveth,F,37
Lizvette,F,70
Lizy,F,13
Lizz,F,6
Lizza,F,55
Lizzbeth,F,10
Lizzet,F,601
Lizzete,F,103
Lizzeth,F,526
Lizzett,F,221
Lizzette,F,1686
Lizzi,F,7
Lizzie,F,38562
Lizzieann,F,10
Lizzy,F,538
Lj,M,149
Ljiljana,F,10
Lladira,F,32
Llamile,F,6
Llana,F,72
Llandel,M,7
Llaneli,F,6
Llanet,F,5
Llareli,F,15
Llarely,F,5
Llasmin,F,47
Llayla,F,5
Llecenia,F,5
Llenifer,F,12
Llesenia,F,202
Llesica,F,14
Llewellyn,M,3301
Llewelyn,M,77
Llewyn,M,38
Lleyton,M,605
Llia,F,6
Lliam,M,299
Llinda,F,6
Lloana,F,5
Llona,F,27
Llovani,M,5
Lloyal,M,7
Lloyd,M,159801
Lloyde,M,149
Lloydene,F,11
Lloydine,F,5
Lloyed,M,5
Llubia,F,6
Lluliana,F,26
Llulisa,F,13
Lluvia,F,2778
Lluviana,F,6
Lluvy,F,5
Llyod,M,10
Lo,M,33
Loa,F,754
Loagan,M,10
Loagen,M,5
Loah,F,6
Loai,M,5
Loal,M,27
Loammi,F,6
Loan,F,426
Loana,F,49
Loann,F,338
Loanna,F,23
Loanne,F,130
Loany,F,31
Loarine,F,5
Loay,M,24
Loberta,F,11
Lobsang,M,5
Loc,M,274
Locadio,M,11
Loch,M,26
Lochlain,M,17
Lochlainn,M,5
Lochlan,M,1213
Lochlann,M,122
Lochlen,M,5
Lochlin,M,53
Lochlyn,F,105
Lochlynn,F,21
Locie,F,16
Lock,M,16
Locke,M,410
Lockie,F,464
Locklan,M,43
Locklin,M,6
Locklyn,F,135
Locklynn,F,22
Locksley,M,5
Lockwood,M,27
Loda,F,166
Loddie,M,7
Lodean,F,15
Lodell,F,22
Lodema,F,498
Loden,M,87
Lodena,F,34
Lodia,F,7
Lodie,F,153
Lodine,F,5
Lodis,M,10
Loeda,F,7
Loegan,M,12
Loel,M,278
Loella,F,139
Loena,F,23
Loene,F,11
Loeta,F,277
Loetta,F,429
Loette,F,23
Loeva,F,30
Loey,F,17
Loften,M,5
Lofton,M,544
Logahn,M,5
Logan,M,282172
Loganjames,M,5
Logann,F,382
Loganne,F,39
Logen,M,1138
Logene,F,5
Loggan,M,7
Loghan,M,390
Logic,M,7
Login,M,126
Logon,M,81
Logun,M,364
Logunn,M,5
Logyn,F,173
Logynn,F,23
Lohan,M,5
Lohgan,F,36
Lohith,M,38
Lohn,M,5
Lohoma,F,12
Loi,M,53
Loic,M,229
Loice,F,52
Loid,M,39
Loida,F,656
Loie,F,191
Loir,F,10
Lois,F,331580
Loisann,F,184
Loisanne,F,7
Loise,F,817
Loisjean,F,13
Loismae,F,11
Loisteen,F,34
Loistene,F,19
Loistine,F,85
Lojain,F,11
Lokelani,F,100
Loken,M,8
Lokesh,M,22
Loki,M,712
Lola,F,82847
Lolabelle,F,5
Lolah,F,121
Lolamae,F,74
Lolan,M,5
Lolanda,F,30
Lolani,F,6
Lolar,F,13
Loleatha,F,15
Loleatta,F,5
Lolene,F,26
Loleta,F,1021
Loletha,F,240
Lolethia,F,5
Loletia,F,23
Loletta,F,256
Lolisa,F,25
Lolita,F,8517
Lolitha,F,96
Lolitta,F,35
Lolla,F,41
Lollie,F,1009
Lolly,F,294
Lolo,F,11
Loma,F,2283
Loman,M,283
Lomant,M,5
Lomar,M,17
Lomax,M,133
Lometa,F,88
Lomie,F,36
Lomont,M,18
Lon,M,9788
Lona,F,10736
Lonald,M,75
Lonard,M,5
Lonas,M,41
Londa,F,1669
Londale,M,15
Londan,F,113
Londell,M,635
Londen,F,335
Londi,F,5
Londie,F,13
Londin,F,115
Londo,M,5
London,F,27229
Londonmarie,F,13
Londonn,F,5
Londonrose,F,5
Londrea,F,5
Londyn,F,10990
Londynmarie,F,6
Londynn,F,1071
Londynne,F,9
Lone,M,11
Lonel,M,6
Lonell,M,763
Lones,M,11
Lonesha,F,5
Loneta,F,118
Lonetta,F,304
Lonette,F,198
Loney,M,505
Long,M,1801
Longin,M,14
Longina,F,25
Longino,M,74
Loni,F,3608
Lonia,F,250
Lonie,F,1677
Lonika,F,5
Lonis,M,16
Lonisha,F,61
Lonita,F,464
Lonn,M,392
Lonna,F,3279
Lonne,M,39
Lonnel,M,70
Lonnell,M,1074
Lonnesha,F,5
Lonnetta,F,61
Lonnette,F,204
Lonney,M,286
Lonni,F,381
Lonnia,F,5
Lonnie,M,93383
Lonniel,M,6
Lonniesha,F,5
Lonnisha,F,30
Lonnita,F,5
Lonny,M,6302
Lontrell,M,6
Lonya,F,65
Lonyea,F,5
Lonza,M,356
Lonzel,M,10
Lonzell,M,461
Lonzetta,F,52
Lonzie,M,776
Lonzo,M,3756
Lonzy,M,81
Loomis,M,125
Looney,M,6
Lopaka,M,134
Lopez,M,90
Lor,M,38
Lora,F,51633
Lorae,F,80
Lorah,F,92
Lorain,F,1029
Loraina,F,133
Loraine,F,17063
Lorainne,F,40
Loral,F,100
Loralai,F,212
Loralea,F,10
Loralee,F,1713
Loralei,F,1066
Lorali,F,293
Loralie,F,709
Loralye,F,156
Loralyn,F,351
Loralynn,F,21
Loramae,F,5
Loran,M,3678
Lorana,F,67
Lorance,M,174
Loranda,F,97
Lorane,F,423
Lorann,F,104
Loranna,F,7
Loranne,F,16
Loranza,M,29
Loranzo,M,138
Loras,M,225
Loray,F,86
Lorayn,F,12
Lorayne,F,1147
Lorcan,M,131
Lord,M,476
Lorde,F,5
Lore,F,1081
Lorea,F,170
Loreal,F,1518
Lorean,F,1368
Loreana,F,10
Loreane,F,29
Loreatha,F,60
Lorece,F,100
Loreda,F,300
Loredana,F,263
Loree,F,3463
Loreen,F,3541
Loreena,F,118
Loreene,F,5
Loreeta,F,5
Loreina,F,11
Loreine,F,21
Loreita,F,15
Lorel,F,267
Lorelai,F,3475
Lorelee,F,160
Lorelei,F,10694
Loreley,F,67
Loreli,F,509
Lorelie,F,351
Lorell,F,305
Lorella,F,345
Lorelle,F,887
Lorely,F,160
Lorelyn,F,11
Loren,M,45806
Lorena,F,42930
Lorence,M,632
Lorencita,F,15
Lorenda,F,829
Lorene,F,39140
Lorenia,F,266
Lorenn,F,5
Lorenna,F,120
Lorensa,F,5
Lorenso,M,402
Lorentz,M,23
Lorenz,M,1628
Lorenza,M,3679
Lorenze,M,10
Lorenzia,M,11
Lorenzo,M,58052
Loresa,F,39
Lorese,F,23
Loressa,F,18
Loreta,F,1220
Loretha,F,1791
Loreto,M,443
Lorett,F,15
Loretta,F,174143
Lorette,F,1097
Loretto,F,922
Lorey,F,265
Loreyna,F,11
Lorez,F,11
Lori,F,340393
Loria,F,1461
Loriah,F,48
Lorian,F,233
Loriana,F,328
Loriane,F,32
Loriann,F,3663
Lorianna,F,334
Lorianne,F,1596
Loribeth,F,130
Lorice,F,344
Lorida,F,5
Lorie,F,21838
Lorieann,F,73
Loriece,F,11
Loriel,F,193
Loriell,F,5
Lorielle,F,270
Lorien,F,832
Loriena,F,5
Loriene,F,124
Lorii,F,16
Lorijean,F,61
Lorijo,F,24
Lorik,M,30
Lorilai,F,5
Lorilea,F,10
Lorilee,F,852
Lorilei,F,219
Lorilie,F,10
Lorilyn,F,296
Lorilynn,F,130
Lorimar,F,28
Lorimer,M,66
Lorin,M,4670
Lorina,F,1750
Lorinda,F,4647
Lorine,F,8729
Loring,M,1284
Lorinne,F,10
Lorinza,M,10
Lorinzo,M,35
Loris,F,1694
Lorisa,F,402
Lorise,F,10
Lorisha,F,10
Lorissa,F,1211
Lorita,F,1748
Loritta,F,23
Loriyah,F,6
Lorma,F,70
Lorman,M,7
Lorn,M,805
Lorna,F,28069
Lornalee,F,5
Lorne,M,4210
Lornell,M,6
Loron,M,72
Loronda,F,10
Lorra,F,436
Lorrae,F,10
Lorrain,F,636
Lorraina,F,305
Lorraine,F,208100
Lorrainne,F,16
Lorrane,F,124
Lorrayne,F,827
Lorre,F,421
Lorree,F,64
Lorreen,F,15
Lorrel,F,5
Lorrell,F,7
Lorren,F,398
Lorrena,F,90
Lorrenda,F,5
Lorrene,F,556
Lorrenzo,M,5
Lorreta,F,5
Lorretta,F,2707
Lorri,F,8022
Lorria,F,16
Lorrian,F,5
Lorriane,F,607
Lorriann,F,63
Lorrianne,F,32
Lorrie,F,17259
Lorrieann,F,27
Lorrin,F,244
Lorrina,F,55
Lorrinda,F,105
Lorrine,F,938
Lorris,M,85
Lorrisa,F,5
Lorrita,F,16
Lorry,F,1024
Lorryn,F,45
Lory,F,2228
Loryanna,F,5
Loryn,F,1453
Lorynn,F,100
Loryssa,F,5
Losie,F,5
Lossie,F,1188
Lot,M,57
Lota,F,586
Lotanna,M,6
Lotasha,F,15
Lotaya,F,5
Lotella,F,5
Lotha,F,5
Lothar,M,68
Lothario,M,6
Lothrop,M,5
Lotis,F,18
Lotonya,F,15
Lotosha,F,6
Lotoya,F,466
Lott,M,106
Lotta,F,493
Lotte,F,36
Lotti,F,12
Lottie,F,45840
Lotty,F,5
Lottye,F,23
Lotus,F,1566
Lou,F,33569
Louaine,F,5
Louan,F,76
Louana,F,87
Louann,F,5124
Louanna,F,1299
Louanne,F,1762
Louard,M,5
Louay,M,30
Loubelle,F,5
Louberta,F,50
Loubertha,F,28
Loucas,M,13
Loucile,F,99
Loucille,F,266
Loucinda,F,236
Loudean,F,11
Loudell,F,33
Loudella,F,5
Louden,M,417
Loudes,F,6
Loudon,M,97
Loueen,F,22
Louell,F,10
Louella,F,12915
Louelle,F,12
Louellen,F,478
Louene,F,8
Louese,F,18
Louetta,F,1520
Louette,F,20
Loueva,F,20
Lougene,F,30
Lougenia,F,62
Loui,M,59
Louia,M,11
Louida,F,52
Louie,M,27295
Louies,F,11
Louiese,F,16
Louina,F,5
Louine,F,65
Louis,M,391157
Louisa,F,17801
Louise,F,331760
Louiseann,F,5
Louisette,F,5
Louisia,F,5
Louisiana,F,286
Louiza,F,71
Loujean,F,11
Louka,M,5
Loukas,M,285
Loukisha,F,69
Loukya,F,14
Loula,F,593
Louna,F,5
Lounell,F,115
Lounette,F,91
Loura,F,552
Louraine,F,34
Lourd,F,6
Lourdes,F,13925
Lourdez,F,89
Lourdine,F,5
Louree,F,10
Louren,F,58
Lourena,F,43
Lourence,M,5
Lourene,F,250
Louretha,F,6
Louretta,F,256
Louri,F,59
Louria,F,17
Lourie,F,575
Lourinda,F,5
Lourine,F,320
Lourita,F,5
Lousia,F,17
Lousie,F,142
Loutricia,F,5
Louva,F,32
Louvada,F,5
Louvella,F,31
Louvena,F,42
Louvene,F,7
Louvenia,F,3625
Louvina,F,280
Louvine,F,5
Louvinia,F,265
Louvonia,F,11
Louwana,F,21
Louwanna,F,16
Lova,F,416
Lovada,F,61
Loval,M,5
Lovanda,F,10
Lovann,F,8
Love,F,2332
Lovea,F,7
Loveah,F,69
Loveaya,F,6
Loveda,F,174
Lovel,M,96
Lovelace,M,142
Lovelee,F,63
Loveleen,F,43
Loveless,M,50
Lovelia,F,5
Lovell,M,3214
Lovella,F,1482
Lovelle,F,108
Lovely,F,1495
Lovelyn,F,43
Lovelynn,F,21
Lovena,F,414
Lovene,F,62
Lovenia,F,670
Lovera,F,22
Lovern,M,11
Loverne,M,10
Lovesta,F,11
Loveta,F,295
Lovett,M,319
Lovetta,F,1003
Lovette,F,406
Lovey,F,749
Loveya,F,5
Lovi,F,10
Lovia,F,28
Lovic,M,11
Lovice,F,16
Lovick,M,17
Lovie,F,5712
Lovilla,F,12
Lovina,F,1954
Lovine,F,5
Lovinia,F,65
Lovis,M,68
Lovisa,F,22
Lovita,F,12
Lovonda,F,5
Lovonia,F,10
Lovonne,F,6
Low,M,5
Lowana,F,120
Lowanda,F,457
Lowanna,F,41
Lowayne,F,5
Lowe,M,40
Lowel,M,40
Lowell,M,40896
Lowella,F,65
Lowen,M,203
Lowene,F,6
Lowery,M,379
Loweta,F,5
Lowis,M,56
Lowman,M,21
Lowrey,M,10
Lowrie,M,5
Lowrine,F,5
Lowry,M,458
Loxi,F,20
Loxie,F,46
Loxley,F,41
Loy,M,4089
Loya,F,5
Loyal,M,3794
Loyall,M,5
Loyalti,F,21
Loyalty,F,271
Loyce,F,3502
Loycie,F,5
Loyd,M,22369
Loyda,F,152
Loyde,M,575
Loydene,F,29
Loye,M,448
Loyed,M,204
Loyette,F,11
Loyle,M,55
Loyola,F,617
Loys,M,193
Loyse,F,8
Loza,F,33
Lozell,M,5
Lozelle,F,11
Lrey,M,5
Ltanya,F,515
Ltonya,F,34
Ltoya,F,10
Lu,F,3979
Lua,F,212
Luada,F,16
Luai,M,15
Lual,M,10
Luan,F,515
Luana,F,3893
Luanda,F,25
Luane,F,241
Luann,F,15394
Luanna,F,1716
Luanne,F,8558
Luar,M,5
Luara,F,61
Luay,M,78
Luba,F,537
Lubby,M,5
Lubell,F,5
Luberdie,F,5
Lubert,M,10
Luberta,F,1016
Lubertha,F,696
Lubie,M,17
Lubina,F,5
Lubna,F,305
Lubov,F,17
Luby,M,291
Luc,M,2956
Luca,M,16830
Lucabella,F,6
Lucah,M,125
Lucais,M,5
Lucan,M,324
Lucanus,M,5
Lucas,M,201568
Lucca,M,2096
Luccas,M,116
Lucchese,F,5
Luccia,F,48
Lucciana,F,90
Lucciano,M,210
Luce,F,11
Lucea,F,10
Luceal,F,226
Lucecita,F,19
Lucee,F,51
Luceil,F,142
Luceile,F,5
Luceille,F,36
Lucele,F,11
Lucelenia,F,16
Luceli,F,16
Lucelia,F,105
Lucell,F,5
Lucella,F,61
Lucelle,F,34
Lucely,F,78
Lucena,F,13
Lucenda,F,41
Lucendia,F,113
Lucene,F,13
Lucenia,F,5
Lucerito,F,379
Lucero,F,6267
Lucertia,F,5
Lucesita,F,11
Lucetta,F,541
Lucette,F,276
Lucey,F,35
Lucha,F,6
Luchana,F,35
Luchanna,F,5
Luchia,F,5
Luchiana,F,5
Luchiano,M,79
Luchina,F,13
Luchious,M,5
Luci,F,2114
Lucia,F,37056
Lucian,M,8993
Luciana,F,7110
Luciann,F,59
Lucianna,F,974
Lucianne,F,232
Luciano,M,9438
Lucias,M,17
